state,county_num,fixed tract,block_group,GEOID,GEOID_text,TotalPop,TotalMedianAge,MalePop,MMedianAge,FemalePop,FMedianAge,TotalAll,White,BlackorAA,Native,Asian,PacificIslander,Other,TwoPlus,HispanicLatino,MedianHHIncome,TotalCivLaborForce,TotalCivEmployed,TotalCivUnemployed,TotalEdu,NoSchooling,Nursery,Kindergarten,1stGrade,2ndGrade,3rdGrade,4thGrade,5thGrade,6thGrade,7thGrade,8thGrade,9thGrade,10thGrade,11thGrade,12thGradeNoGrad,HSGrad,GEDHSGrad,1YrCollege,1PlusYrsCollegeNoDeg,AssociatesDeg,BachelorsDeg,MastersDeg,ProSchoolDeg,DoctorateDeg,Less10k,10k_14.9k,15k_19.9k,20k_24.9k,25k_29.9k,30k_34.9k,35k_39.9k,40k_44.9k,45k_49.9k,50k_59.9k,60k_749.9k,75k_99.9k,100k_124.9k,125k_149.9k,150k_199.9k,200k+,PercWhite,PercBlack,PercNative,PercAsian,PercPacificIslander,PercOther,PercTwoPlus,PercHispanicLatino,PercCivEmployed,PercCivUnemployed,PercNoHS,PercHS,PercCollege,PercMasters,PercProSchool,PercDoctorate
17,31,410800,2,17314108002,170314108002.00,1671,36.1,791,30.7,880,38.4,1671,734,367,52,448,0,0,11,59,45114,937,905,32,1236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,52,5,20,147,25,307,381,136,158,147,78,26,80,57,41,42,40,54,119,55,154,52,0,45,34,43.92579294,21.96289647,3.111909037,26.81029324,0,0,0.65828845,3.530819868,96.58484525,3.415154749,0.404530744,4.611650485,40.37216828,30.82524272,11.00323625,12.78317152
17,31,430200,1,17314302001,170314302001.00,421,53.5,147,60.4,274,33.8,421,34,387,0,0,0,0,0,0,-666666666,214,214,0,358,0,0,0,0,0,0,0,0,0,0,0,41,32,0,0,47,0,0,57,34,55,28,55,9,20,21,54,15,0,0,0,0,0,57,0,0,0,0,10,48,8.076009501,91.9239905,0,0,0,0,0,0,100,0,20.39106145,13.12849162,40.78212291,7.82122905,15.36312849,2.51396648
17,31,430200,2,17314302002,170314302002.00,1155,33.1,505,22.4,650,41.9,1155,36,1096,0,0,0,23,0,0,-666666666,601,542,59,713,36,0,0,0,0,0,0,0,0,0,0,16,0,0,0,47,0,45,355,50,45,81,38,0,142,22,67,16,0,0,67,0,0,0,55,57,0,0,9,46,3.116883117,94.89177489,0,0,0,1.991341991,0,0,90.18302829,9.816971714,7.29312763,6.591865358,69.42496494,11.36044881,5.329593268,0
17,31,829200,1,17318292001,170318292001.00,1139,44.9,578,46.2,561,44.7,1139,476,112,0,0,0,43,159,349,58942,486,469,17,746,0,0,0,0,27,0,0,0,0,0,0,17,22,12,0,325,0,25,142,0,117,49,10,0,7,0,22,43,0,9,12,27,22,64,27,126,17,0,12,13,41.79104478,9.833187006,0,0,0,3.77524144,13.9596137,30.64091308,96.50205761,3.497942387,10.45576408,43.56568365,38.06970509,6.568364611,1.340482574,0
17,31,829301,2,17318293012,170318293012.00,2322,40.1,1017,35.7,1305,40.9,2322,704,887,0,41,0,0,149,541,71125,1156,984,172,1519,0,0,0,0,0,0,0,0,106,0,0,31,14,14,77,277,27,84,358,137,236,125,33,0,105,63,30,33,10,42,15,35,11,41,35,150,172,22,46,19,30.31869078,38.19982773,0,1.765719208,0,0,6.416881998,23.29888028,85.12110727,14.87889273,15.9315339,20.01316656,53.65371955,8.229098091,2.172481896,0
17,31,360200,1,17313602001,170313602001.00,1477,33.4,662,26.2,815,37.8,1477,11,1336,0,52,0,0,0,78,31674,711,637,74,886,37,0,0,0,0,0,4,0,0,0,0,5,0,28,3,204,26,99,214,98,118,50,0,0,112,53,27,91,32,66,86,30,43,27,65,30,0,29,5,9,0.744752877,90.45362221,0,3.520649966,0,0,0,5.280974949,89.59212377,10.40787623,8.690744921,25.95936795,59.70654628,5.643340858,0,0
17,31,190800,3,17311908003,170311908003.00,1859,23.3,830,27.7,1029,19.2,1859,133,3,0,0,0,60,0,1663,47760,680,618,62,891,188,0,0,0,0,0,39,13,51,36,0,0,12,16,26,236,26,21,91,29,91,16,0,0,22,60,0,27,0,39,11,0,39,36,0,49,0,0,55,15,7.154384077,0.161377084,0,0,0,3.227541689,0,89.45669715,90.88235294,9.117647059,42.76094276,29.40516274,26.03815937,1.795735129,0,0
17,31,190800,5,17311908005,170311908005.00,986,37.9,543,29.6,443,40.1,986,156,0,0,0,0,0,0,830,58750,487,378,109,654,52,0,0,0,0,57,0,0,0,0,0,32,22,0,41,148,16,43,58,9,92,41,43,0,26,0,9,19,19,0,22,40,0,10,30,44,45,0,0,16,15.82150101,0,0,0,0,0,0,84.17849899,77.61806982,22.38193018,31.19266055,25.0764526,30.88685015,6.26911315,6.574923547,0
17,31,190800,1,17311908001,170311908001.00,687,47.6,371,48.4,316,47.2,687,101,61,10,0,0,0,44,471,36830,297,262,35,527,56,0,0,0,68,0,0,0,24,0,12,0,26,21,0,132,22,16,40,26,14,41,18,11,21,32,0,9,53,0,28,35,0,16,27,21,5,14,0,10,14.70160116,8.879184862,1.455604076,0,0,0,6.404657933,68.55895197,88.21548822,11.78451178,39.27893738,29.22201139,18.21631879,7.779886148,3.415559772,2.087286528
17,31,191200,1,17311912001,170311912001.00,3329,28.2,1554,28.1,1775,28.3,3329,137,15,0,1,0,0,0,3176,52361,1565,1493,72,1764,101,0,0,3,35,32,47,19,298,48,5,62,23,27,239,372,75,68,154,77,57,11,0,11,36,29,3,47,56,75,58,24,40,156,103,85,14,31,38,9,4.115349955,0.450585761,0,0.030039051,0,0,0,95.40402523,95.39936102,4.600638978,53.23129252,25.34013605,20.1814059,0.623582766,0,0.623582766
17,31,430101,3,17314301013,170314301013.00,711,46.1,236,46.4,475,44.8,711,0,711,0,0,0,0,0,0,29866,280,243,37,516,13,0,0,0,0,0,0,0,0,0,0,0,0,0,18,21,0,14,155,84,163,23,25,0,108,31,0,0,28,35,17,0,24,9,14,57,0,0,0,8,0,100,0,0,0,0,0,0,86.78571429,13.21428571,6.007751938,4.069767442,80.62015504,4.457364341,4.84496124,0
17,31,10501,2,17310105012,170310105012.00,1998,31.9,859,34.1,1139,29.1,1998,642,1065,0,116,0,50,21,104,47615,1485,1392,93,1539,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17,230,147,33,243,27,491,291,25,34,71,41,31,29,112,80,84,72,148,112,92,149,32,16,0,17,32.13213213,53.3033033,0,5.805805806,0,2.502502503,1.051051051,5.205205205,93.73737374,6.262626263,1.169590643,24.49642625,51.59194282,18.90838207,1.624431449,2.209226771
17,31,491400,1,17314914001,170314914001.00,1429,23.2,776,11.8,653,27.4,1429,21,1408,0,0,0,0,0,0,18382,507,318,189,646,0,0,0,0,0,0,0,0,0,47,0,9,28,57,66,199,13,72,84,11,45,15,0,0,55,115,45,32,0,0,99,0,0,0,0,40,0,0,0,0,1.469559132,98.53044087,0,0,0,0,0,0,62.72189349,37.27810651,32.04334365,32.81733746,32.81733746,2.321981424,0,0
17,31,491400,3,17314914003,170314914003.00,1198,36.2,502,38,696,32.8,1198,19,1150,0,0,0,0,24,5,40000,746,447,299,779,0,0,0,0,0,0,0,0,0,0,0,0,7,32,2,148,79,55,157,113,137,27,22,0,39,11,9,28,18,102,31,17,64,0,18,47,29,53,10,0,1.585976628,95.9933222,0,0,0,0,2.003338898,0.41736227,59.91957105,40.08042895,5.263157895,29.13992298,59.30680359,3.465982028,2.824133504,0
17,31,550200,1,17315502001,170315502001.00,1593,41.8,787,41,806,45,1593,544,0,0,0,0,0,0,1049,68203,766,721,45,1144,14,0,0,0,0,0,8,0,42,13,0,0,14,0,62,368,81,66,138,149,114,64,0,11,0,27,54,18,9,24,43,65,19,33,61,143,56,16,55,14,34.14940364,0,0,0,0,0,0,65.85059636,94.12532637,5.874673629,13.37412587,39.24825175,40.82167832,5.594405594,0,0.961538462
17,31,827400,2,17318274002,170318274002.00,831,41.7,395,32.1,436,44,831,75,511,0,54,0,0,8,183,26169,361,262,99,607,0,0,0,9,0,0,0,0,0,12,0,0,9,0,37,220,43,75,95,52,46,9,0,0,39,0,49,30,31,17,0,0,0,26,46,15,0,12,0,0,9.025270758,61.4921781,0,6.498194946,0,0,0.962695548,22.02166065,72.57617729,27.42382271,11.03789127,43.32784185,44.15156507,1.482701812,0,0
17,31,827400,4,17318274004,170318274004.00,1224,50,438,23.6,786,53.5,1224,50,909,0,0,0,0,10,255,14622,345,289,56,833,2,0,0,0,0,0,0,0,0,10,10,0,41,93,65,96,93,85,214,54,46,11,0,13,172,87,50,58,39,12,0,0,0,0,48,28,0,11,0,0,4.08496732,74.26470588,0,0,0,0,0.816993464,20.83333333,83.76811594,16.23188406,26.53061224,22.68907563,47.89915966,1.320528211,0,1.56062425
17,31,720200,2,17317202002,170317202002.00,1230,50.3,514,52.3,716,48.5,1230,344,769,0,0,0,0,62,55,55045,481,404,77,868,0,0,0,0,0,0,0,0,0,0,0,0,34,35,9,209,39,39,189,58,169,81,6,0,47,19,11,10,80,0,25,9,12,36,0,88,11,34,49,12,27.96747967,62.5203252,0,0,0,0,5.040650407,4.471544715,83.99168399,16.00831601,8.986175115,28.57142857,52.41935484,9.331797235,0.69124424,0
17,31,720400,1,17317204001,170317204001.00,814,43.4,431,42.4,383,46.1,814,695,112,0,0,0,0,0,7,136618,457,434,23,558,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,12,15,106,56,132,134,35,0,5,0,0,0,5,0,20,5,0,48,6,28,17,69,44,43,85.38083538,13.75921376,0,0,0,0,0,0.85995086,94.96717724,5.032822757,2.150537634,12.18637993,55.37634409,24.01433692,6.272401434,0
17,31,720400,2,17317204002,170317204002.00,1121,37.2,547,38.3,574,36.4,1121,1027,9,0,3,0,12,12,58,97885,621,598,23,751,5,5,0,0,0,0,0,0,0,0,0,0,0,0,8,130,7,57,141,53,252,88,5,0,8,13,0,7,0,6,6,5,5,19,30,114,27,40,67,35,91.61462979,0.802854594,0,0.267618198,0,1.070472792,1.070472792,5.173951829,96.2962963,3.703703704,2.396804261,18.24234354,66.97736352,11.71770972,0.665778961,0
17,31,720700,1,17317207001,170317207001.00,1671,38.3,728,40.8,943,35,1671,529,1025,0,12,0,0,71,34,62637,998,957,41,1293,0,0,0,0,0,0,30,0,0,0,0,0,46,47,11,265,100,41,180,147,194,147,73,12,102,10,11,21,27,41,12,40,36,93,122,90,22,63,43,62,31.65769001,61.34051466,0,0.718132855,0,0,4.248952723,2.034709755,95.89178357,4.108216433,10.36349575,28.22892498,43.46481052,11.36890951,5.645784996,0.928074246
17,31,720700,3,17317207003,170317207003.00,662,45.7,302,43.8,360,51.1,662,410,204,0,22,0,0,0,26,117500,397,370,27,481,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,31,6,30,35,59,114,138,0,58,0,0,0,0,0,0,0,10,20,0,29,17,73,34,17,58,61.93353474,30.81570997,0,3.32326284,0,0,0,3.927492447,93.19899244,6.801007557,2.079002079,7.692307692,49.48024948,28.69022869,0,12.05821206
17,31,140400,4,17311404004,170311404004.00,734,52.4,251,48.1,483,56.3,734,376,16,0,220,0,31,0,91,-666666666,303,303,0,596,0,0,0,16,56,0,0,0,18,0,0,0,14,0,33,106,0,57,16,50,155,60,0,15,56,18,16,60,31,16,0,0,0,32,46,35,33,27,16,0,51.22615804,2.179836512,0,29.97275204,0,4.223433243,0,12.39782016,100,0,22.98657718,17.7852349,46.6442953,10.06711409,0,2.516778523
17,31,140400,1,17311404001,170311404001.00,899,47.9,391,43.6,508,54.1,899,262,10,0,109,0,0,68,450,55230,443,356,87,638,7,0,0,0,0,0,0,0,0,0,187,0,24,0,47,99,23,22,8,53,120,8,23,17,0,59,22,14,24,0,15,61,7,52,41,16,66,0,26,8,29.14349277,1.112347052,0,12.12458287,0,0,7.563959956,50.05561735,80.36117381,19.63882619,41.53605016,19.12225705,31.81818182,1.253918495,3.605015674,2.664576803
17,31,825000,1,17318250001,170318250001.00,1445,44.3,827,45.2,618,43.4,1445,965,68,0,143,0,0,14,255,71875,984,911,73,1032,0,0,0,0,0,102,0,0,25,0,0,0,5,2,34,270,27,93,191,65,123,95,0,0,12,29,9,38,12,112,10,0,9,23,56,64,73,36,76,10,66.78200692,4.705882353,0,9.896193772,0,0,0.968858131,17.64705882,92.58130081,7.418699187,16.27906977,28.77906977,45.73643411,9.205426357,0,0
17,31,825000,3,17318250003,170318250003.00,1808,43.7,862,42.7,946,44.2,1808,1329,14,0,163,0,0,46,256,93262,1041,976,65,1229,0,0,0,0,0,0,0,0,24,0,64,17,51,0,11,335,32,90,156,115,257,65,12,0,0,0,9,46,43,0,0,0,30,62,65,106,107,55,92,0,73.50663717,0.774336283,0,9.015486726,0,0,2.544247788,14.15929204,93.75600384,6.243996158,13.58828316,29.86167616,50.28478438,5.288852726,0.97640358,0
17,31,825000,2,17318250002,170318250002.00,1539,45.3,748,40.1,791,47.3,1539,721,309,0,132,0,96,16,265,52554,982,915,67,1283,16,0,0,0,42,0,0,0,106,0,10,0,78,14,13,164,8,27,208,171,312,83,11,20,19,38,79,35,27,30,10,92,28,121,105,78,37,9,27,30,46.84860299,20.07797271,0,8.576998051,0,6.237816764,1.039636127,17.21897336,93.17718941,6.822810591,21.74590803,13.4060795,55.96258769,6.469212783,0.857365549,1.558846454
17,31,826201,1,17318262011,170318262011.00,413,52.2,241,33.9,172,60.5,413,114,297,0,0,0,0,0,2,29922,244,214,30,360,2,0,0,0,0,0,0,0,0,0,0,0,10,8,0,129,14,45,112,0,40,0,0,0,22,36,0,16,58,32,8,0,0,8,21,51,10,0,0,0,27.60290557,71.91283293,0,0,0,0,0,0.484261501,87.70491803,12.29508197,5.555555556,39.72222222,54.72222222,0,0,0
17,31,826201,3,17318262013,170318262013.00,597,50.8,320,50.5,277,55.4,597,60,528,0,0,0,0,0,9,52656,338,314,24,545,0,0,0,0,0,0,0,25,9,0,0,0,0,0,0,49,0,9,249,10,177,17,0,0,37,0,15,8,7,54,0,0,16,100,17,10,53,0,48,0,10.05025126,88.44221106,0,0,0,0,0,1.507537688,92.89940828,7.100591716,6.23853211,8.990825688,81.65137615,3.119266055,0,0
17,31,826201,4,17318262014,170318262014.00,1101,68.7,331,60.6,770,69.5,1101,64,1027,0,0,0,0,0,10,22125,333,318,15,1031,8,0,0,0,0,0,0,0,0,0,7,9,37,52,41,158,32,99,244,50,161,133,0,0,91,162,110,89,7,65,55,0,10,57,63,33,53,9,7,0,5.812897366,93.27883742,0,0,0,0,0,0.908265213,95.4954955,4.504504505,14.93695441,18.42870999,53.7342386,12.90009699,0,0
17,31,826201,2,17318262012,170318262012.00,1159,51.3,620,47.3,539,55.2,1159,242,885,0,0,0,0,0,32,66250,525,471,54,918,0,0,0,0,0,0,0,0,4,0,15,3,4,27,23,143,41,70,253,82,150,66,37,0,41,16,0,18,31,9,19,17,0,30,22,107,8,9,59,12,20.88006903,76.35893011,0,0,0,0,0,2.761000863,89.71428571,10.28571429,8.278867102,20.04357298,60.45751634,7.189542484,4.030501089,0
17,31,826301,3,17318263013,170318263013.00,1252,35.5,627,32.9,625,37,1252,19,1037,0,0,0,0,0,196,53715,585,563,22,776,0,0,0,0,0,0,0,0,0,0,0,9,3,16,40,248,37,19,259,23,72,50,0,0,76,0,13,0,19,30,38,0,17,46,80,41,35,0,46,0,1.517571885,82.82747604,0,0,0,0,0,15.65495208,96.23931624,3.760683761,8.762886598,36.72680412,48.06701031,6.443298969,0,0
17,31,826301,1,17318263011,170318263011.00,1375,45.5,587,41.4,788,46.8,1375,46,1329,0,0,0,0,0,0,55227,924,716,208,997,22,0,0,0,0,0,0,0,0,0,0,0,0,57,68,267,51,89,66,142,179,56,0,0,89,6,15,46,9,0,15,27,31,40,34,104,43,30,47,0,3.345454545,96.65454545,0,0,0,0,0,0,77.48917749,22.51082251,14.7442327,31.89568706,47.74322969,5.616850552,0,0
17,31,822200,2,17318222002,170318222002.00,1065,45.1,617,36.9,448,48.3,1065,841,0,0,0,0,0,0,224,96181,570,472,98,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,317,23,29,109,115,69,14,0,13,8,0,0,15,0,0,0,8,12,69,9,67,36,24,86,7,78.96713615,0,0,0,0,0,0,21.03286385,82.80701754,17.19298246,3.230337079,47.75280899,45.2247191,1.966292135,0,1.825842697
17,31,822500,4,17318225004,170318225004.00,1329,45.1,688,39.9,641,46.4,1329,842,156,0,11,0,0,15,305,67115,686,626,60,945,37,0,0,0,0,0,0,0,0,0,42,10,60,0,10,135,52,51,229,95,136,70,10,8,13,8,0,43,10,19,17,59,16,29,61,86,87,39,25,18,63.3559067,11.73814898,0,0.827689992,0,0,1.128668172,22.94958616,91.25364431,8.746355685,16.82539683,19.78835979,54.07407407,7.407407407,1.058201058,0.846560847
17,31,822500,2,17318225002,170318225002.00,715,48.9,403,49.4,312,47.2,715,608,19,0,0,0,0,52,36,90676,372,329,43,528,5,0,0,9,0,0,0,0,0,0,0,17,9,6,6,117,16,68,81,65,51,59,5,14,0,13,0,8,0,9,22,11,10,20,31,65,10,55,29,21,85.03496503,2.657342657,0,0,0,0,7.272727273,5.034965035,88.44086022,11.55913978,9.848484848,25.18939394,50.18939394,11.17424242,0.946969697,2.651515152
17,31,822801,2,17318228012,170318228012.00,1145,34.2,668,28.9,477,42.9,1145,663,62,0,177,0,0,0,243,86840,649,630,19,849,9,0,0,0,0,0,0,0,0,0,0,26,0,0,0,145,12,51,176,108,253,58,11,0,37,30,35,8,8,0,20,26,0,0,32,64,111,37,26,36,57.90393013,5.414847162,0,15.45851528,0,0,0,21.22270742,97.07241911,2.927580894,4.122497055,18.49234393,69.25795053,6.831566549,1.295641932,0
17,31,823200,1,17318232001,170318232001.00,2021,52.3,954,52.8,1067,51.2,2021,1477,101,0,34,0,0,45,364,69135,917,871,46,1529,9,0,0,0,0,22,0,0,0,21,0,15,14,0,0,484,113,110,237,167,199,127,0,11,34,0,9,38,54,38,39,0,89,39,117,137,76,58,70,11,73.08263236,4.997525977,0,1.682335477,0,0,2.226620485,18.0108857,94.98364231,5.016357688,5.297580118,39.04512753,46.63178548,8.306082407,0,0.71942446
17,31,823200,2,17318232002,170318232002.00,2826,36,1414,32.7,1412,40.9,2826,1837,157,0,100,0,0,0,732,65192,1593,1508,85,1914,9,0,0,0,0,0,23,0,67,0,23,0,10,21,94,326,114,214,338,214,326,63,45,27,36,67,10,28,30,29,108,45,49,99,71,172,114,41,93,32,65.00353857,5.555555556,0,3.538570418,0,0,0,25.90233546,94.66415568,5.335844319,12.90491118,22.98850575,57.05329154,3.29153605,2.351097179,1.410658307
17,31,823603,2,17318236032,170318236032.00,848,30.6,396,27.6,452,30.9,848,16,692,0,0,0,0,36,104,-666666666,337,263,74,517,35,0,0,0,0,0,0,0,6,0,5,0,34,51,9,154,70,11,57,46,20,7,12,0,19,12,16,42,18,7,0,14,0,0,34,44,1,5,0,0,1.886792453,81.60377358,0,0,0,0,4.245283019,12.26415094,78.04154303,21.95845697,27.07930368,43.32688588,25.91876209,1.353965184,2.321083172,0
17,31,823705,2,17318237052,170318237052.00,739,47.5,431,37.9,308,58.5,739,616,34,0,0,11,0,0,78,72639,302,273,29,516,0,0,0,0,0,0,0,0,0,0,0,0,9,0,32,201,20,23,76,16,112,27,0,0,10,0,0,0,9,8,28,0,0,46,17,17,0,18,44,22,83.35588633,4.600811908,0,0,1.48849797,0,0,10.55480379,90.39735099,9.602649007,7.945736434,42.82945736,43.99224806,5.23255814,0,0
17,31,823705,3,17318237053,170318237053.00,558,45.3,307,32.8,251,59.7,558,338,106,0,0,0,0,0,114,60833,209,196,13,461,0,0,0,0,0,0,0,0,0,9,0,34,0,0,11,81,0,47,154,47,25,53,0,0,25,23,54,0,12,9,14,0,9,4,22,94,28,12,0,0,60.5734767,18.99641577,0,0,0,0,0,20.43010753,93.77990431,6.220095694,11.71366594,17.57049892,59.21908894,11.4967462,0,0
17,31,823705,4,17318237054,170318237054.00,1528,36,687,42.1,841,30.8,1528,1243,102,0,24,0,0,0,159,40086,692,643,49,985,58,0,0,0,0,0,0,0,6,0,6,0,43,34,7,252,54,48,103,146,187,41,0,0,105,52,11,43,18,55,8,38,22,44,85,43,9,11,37,5,81.34816754,6.67539267,0,1.570680628,0,0,0,10.40575916,92.91907514,7.080924855,15.63451777,31.06598985,49.13705584,4.162436548,0,0
17,31,824107,4,17318241074,170318241074.00,2702,42.9,1207,41.2,1495,43.3,2702,2301,169,0,62,0,0,87,83,74917,1432,1273,159,1811,14,0,0,0,0,0,16,14,0,0,0,0,31,29,36,230,70,66,287,344,464,141,69,0,13,15,34,72,52,0,88,34,25,76,78,124,62,108,54,138,85.15914138,6.254626203,0,2.294596595,0,0,3.219837158,3.071798668,88.89664804,11.10335196,7.730535616,16.56543346,64.1082275,7.785753727,3.810049696,0
17,31,824107,1,17318241071,170318241071.00,897,47.4,452,41.9,445,52.1,897,687,117,0,0,0,0,0,93,74265,335,314,21,670,14,0,0,0,0,0,0,0,0,15,0,0,20,0,0,158,34,53,89,34,183,70,0,0,14,0,0,0,0,17,17,34,0,0,50,32,29,0,30,31,76.58862876,13.04347826,0,0,0,0,0,10.36789298,93.73134328,6.268656716,7.313432836,28.65671642,53.58208955,10.44776119,0,0
17,31,821101,1,17318211011,170318211011.00,1604,48.5,724,50.9,880,42.4,1604,777,5,0,56,0,0,36,730,63802,744,712,32,1141,24,0,0,0,0,79,0,0,87,0,8,15,25,65,49,454,18,20,89,71,92,45,0,0,21,0,0,10,31,54,19,25,24,6,104,78,58,19,19,20,48.44139651,0.311720698,0,3.49127182,0,0,2.244389027,45.51122195,95.69892473,4.301075269,30.85013146,41.36722174,23.83873795,3.943908852,0,0
17,31,821101,2,17318211012,170318211012.00,466,50.1,242,49.3,224,54.4,466,466,0,0,0,0,0,0,0,105156,272,266,6,320,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,82,26,23,70,47,32,25,0,0,19,0,0,0,0,15,0,0,0,19,10,31,32,23,40,0,100,0,0,0,0,0,0,0,97.79411765,2.205882353,4.6875,33.75,53.75,7.8125,0,0
17,31,820202,3,17318202023,170318202023.00,707,41.5,334,39.6,373,41.6,707,504,0,0,0,0,0,0,203,60625,391,355,36,544,5,0,0,0,0,0,0,0,47,0,17,0,15,32,0,178,16,18,88,11,69,41,7,0,0,35,8,8,0,33,31,0,13,24,60,69,17,10,0,14,71.28712871,0,0,0,0,0,0,28.71287129,90.79283887,9.207161125,21.32352941,35.66176471,34.19117647,7.536764706,1.286764706,0
17,31,820202,2,17318202022,170318202022.00,613,54.3,276,42,337,58.6,613,583,3,0,0,0,0,0,27,50750,275,267,8,503,15,0,0,0,0,0,0,0,0,4,0,0,18,10,10,155,20,21,78,31,114,18,9,0,22,16,11,37,30,3,18,15,8,55,12,27,25,21,18,14,95.10603589,0.489396411,0,0,0,0,0,4.4045677,97.09090909,2.909090909,11.33200795,34.79125249,48.50894632,3.578528827,1.789264414,0
17,31,820300,1,17318203001,170318203001.00,1960,33.1,955,36.4,1005,21.8,1960,428,11,0,317,0,101,0,1103,72763,981,951,30,1178,51,0,0,0,27,0,0,0,92,0,18,11,68,50,12,350,101,65,56,52,201,24,0,0,23,0,37,11,10,38,56,21,50,17,100,107,100,32,22,0,21.83673469,0.56122449,0,16.17346939,0,5.153061224,0,56.2755102,96.94189602,3.058103976,27.9286927,38.2852292,31.74872666,2.037351443,0,0
17,31,820300,2,17318203002,170318203002.00,743,30.8,374,30.2,369,43.7,743,198,0,0,0,0,0,0,545,41806,320,295,25,451,24,0,0,0,0,0,26,0,54,30,17,32,0,0,26,182,0,16,12,0,32,0,0,0,19,30,9,29,0,13,17,9,34,21,33,7,0,26,0,0,26.6487214,0,0,0,0,0,0,73.3512786,92.1875,7.8125,46.34146341,40.35476718,13.3037694,0,0,0
17,31,821102,3,17318211023,170318211023.00,780,36.6,384,44.2,396,35.3,780,497,16,0,0,0,7,29,231,56875,381,339,42,551,20,0,0,0,0,9,0,0,22,0,0,0,8,25,7,146,19,19,99,59,96,22,0,0,0,6,0,20,10,9,9,35,17,50,28,17,26,27,11,11,63.71794872,2.051282051,0,0,0,0.897435897,3.717948718,29.61538462,88.97637795,11.02362205,16.5154265,29.94555354,49.54627949,3.992740472,0,0
17,31,821102,2,17318211022,170318211022.00,1620,28.3,837,28.2,783,28.8,1620,584,51,0,33,0,0,9,943,83149,846,804,42,989,29,0,0,0,0,0,0,0,0,0,19,39,9,97,22,284,37,70,85,113,167,8,10,0,9,0,0,9,17,29,0,27,29,56,10,85,31,0,74,23,36.04938272,3.148148148,0,2.037037037,0,0,0.555555556,58.20987654,95.03546099,4.964539007,21.73913043,32.4570273,43.98382204,0.808897877,1.011122346,0
17,31,821102,1,17318211021,170318211021.00,800,38,370,49.9,430,31.1,800,519,17,0,18,0,0,86,160,61339,440,412,28,560,0,0,0,0,0,0,0,0,0,0,0,8,0,0,19,175,13,48,62,84,133,18,0,0,0,0,0,16,8,21,0,22,13,41,19,47,20,36,5,9,64.875,2.125,0,2.25,0,0,10.75,20,93.63636364,6.363636364,4.821428571,33.57142857,58.39285714,3.214285714,0,0
17,31,803608,1,17318036081,170318036081.00,2591,48.3,1282,46.2,1309,49,2591,2286,0,0,192,0,23,0,90,154659,1208,1154,54,1862,0,0,0,0,0,0,0,0,0,0,0,13,0,0,92,114,0,119,248,104,726,276,170,0,0,19,0,20,16,0,0,16,44,101,31,100,57,54,125,352,88.22848321,0,0,7.410266306,0,0.887688151,0,3.473562331,95.52980132,4.470198675,5.639097744,6.12244898,64.28571429,14.82277121,9.129967777,0
17,31,804000,1,17318040001,170318040001.00,1626,49.1,849,36.6,777,56.4,1626,1199,0,0,47,0,0,7,373,79861,888,847,41,1283,7,0,0,0,0,0,0,70,11,5,8,0,0,9,7,205,61,156,187,140,346,64,7,0,11,6,17,5,10,26,63,17,13,90,44,89,105,79,61,33,73.73923739,0,0,2.890528905,0,0,0.430504305,22.9397294,95.38288288,4.617117117,9.119251754,20.73265783,64.6141855,4.988308652,0.545596259,0
17,31,804306,2,17318043062,170318043062.00,638,35.6,381,31.3,257,41.7,638,384,9,0,0,0,0,0,245,82344,379,353,26,453,0,0,0,0,0,0,0,0,4,0,4,0,0,0,12,219,14,30,39,66,65,0,0,0,17,0,0,0,0,7,0,6,8,8,47,59,10,21,10,8,60.18808777,1.410658307,0,0,0,0,0,38.40125392,93.13984169,6.860158311,4.415011038,51.43487859,44.15011038,0,0,0
17,31,804306,1,17318043061,170318043061.00,2422,33.5,1263,32.7,1159,36.2,2422,1093,0,0,51,0,0,11,1267,67727,1308,1298,10,1537,81,0,0,0,0,0,25,39,93,0,26,0,30,15,49,456,50,125,204,202,122,20,0,0,10,7,49,22,29,36,0,88,20,69,125,57,110,66,29,27,45.12799339,0,0,2.10569777,0,0,0.454170107,52.31213873,99.23547401,0.764525994,23.29212752,32.92127521,42.48536109,1.301236174,0,0
17,31,824005,1,17318240051,170318240051.00,1738,40.4,865,36,873,41.8,1738,1506,23,8,97,0,0,49,55,94412,907,877,30,1206,19,0,0,0,0,0,0,0,0,0,0,11,20,0,0,267,9,99,159,126,303,153,40,0,16,0,8,0,14,35,19,45,17,51,20,111,105,7,99,103,86.65132336,1.323360184,0.460299194,5.581127733,0,0,2.819332566,3.164556962,96.6923925,3.307607497,4.145936982,22.88557214,56.96517413,12.68656716,3.316749585,0
